timestamp,bus_id,lat,lon,speed
2025-01-01 13:05:00,1,30.048002,31.234125,51.43
2025-01-01 13:10:00,1,30.047275,31.233867,34.71
2025-01-01 13:15:00,1,30.04663,31.233444,13.1
2025-01-01 13:20:00,1,30.047424,31.233823,15.25
2025-01-01 13:25:00,1,30.046657,31.234174,36.35
2025-01-01 13:30:00,1,30.047116,31.234851,45.96
2025-01-01 13:35:00,1,30.046615,31.235303,67.35
2025-01-01 13:40:00,1,30.046743,31.235594,30.25
2025-01-01 13:45:00,1,30.046554,31.235969,65.67
2025-01-01 13:50:00,1,30.04676,31.236433,20.3
2025-01-01 13:55:00,1,30.046299,31.236484,20.59
2025-01-01 14:00:00,1,30.046515,31.236151,57.49
2025-01-01 14:05:00,1,30.047008,31.236093,20.85
2025-01-01 14:10:00,1,30.047243,31.236882,47.36
2025-01-01 14:15:00,1,30.0465,31.236109,29.22
2025-01-01 14:20:00,1,30.046014,31.23661,60.69
2025-01-01 14:25:00,1,30.045627,31.236331,24.17
2025-01-01 14:30:00,1,30.046281,31.236335,49.37
2025-01-01 14:35:00,1,30.046146,31.236545,33.15
2025-01-01 14:40:00,1,30.045889,31.23676,45.46
2025-01-01 14:45:00,1,30.045559,31.236199,32.11
2025-01-01 14:50:00,1,30.045423,31.236405,64.87
2025-01-01 14:55:00,1,30.044681,31.235995,21.62
2025-01-01 15:00:00,1,30.044685,31.235882,53.74
2025-01-01 15:05:00,1,30.044272,31.236034,63.03
2025-01-01 15:10:00,1,30.04493,31.236768,56.4
2025-01-01 15:15:00,1,30.045579,31.236343,21.85
2025-01-01 15:20:00,1,30.04479,31.236674,66.25
2025-01-01 15:25:00,1,30.044289,31.236893,54.79
2025-01-01 15:30:00,1,30.044973,31.237128,68.22
2025-01-01 15:35:00,1,30.044724,31.236888,42.58
2025-01-01 15:40:00,1,30.044538,31.23609,53.91
2025-01-01 15:45:00,1,30.044941,31.236485,30.7
2025-01-01 15:50:00,1,30.044976,31.236261,10.96
2025-01-01 15:55:00,1,30.045076,31.235659,14.8
2025-01-01 16:00:00,1,30.045485,31.234875,67.54
2025-01-01 16:05:00,1,30.045509,31.235647,13.48
2025-01-01 16:10:00,1,30.045643,31.235406,60.61
2025-01-01 16:15:00,1,30.045421,31.235023,61.45
2025-01-01 16:20:00,1,30.04522,31.23425,33.42
2025-01-01 16:25:00,1,30.045468,31.233857,35.92
2025-01-01 16:30:00,1,30.044758,31.233998,55.38
2025-01-01 16:35:00,1,30.04462,31.23387,15.3
2025-01-01 16:40:00,1,30.044143,31.233318,38.9
2025-01-01 16:45:00,1,30.04419,31.234036,14.39
2025-01-01 16:50:00,1,30.044349,31.234078,40.97
2025-01-01 16:55:00,1,30.044947,31.233607,12.45
2025-01-01 17:00:00,1,30.045222,31.23336,11.06
2025-01-01 17:05:00,1,30.044824,31.233055,47.01
2025-01-01 17:10:00,1,30.0443,31.232915,38.95
2025-01-01 17:15:00,1,30.044235,31.233674,12.73
2025-01-01 17:20:00,1,30.044957,31.233805,57.74
2025-01-01 17:25:00,1,30.044845,31.233731,62.76
2025-01-01 17:30:00,1,30.045479,31.233313,21.95
2025-01-01 17:35:00,1,30.045473,31.233953,29.34
2025-01-01 17:40:00,1,30.045716,31.234286,56.72
2025-01-01 17:45:00,1,30.045818,31.23413,68.02
2025-01-01 17:50:00,1,30.045997,31.234496,30.7
2025-01-01 17:55:00,1,30.046268,31.234108,24.71
2025-01-01 18:00:00,1,30.046612,31.234143,51.0
2025-01-01 18:05:00,1,30.046243,31.234301,36.64
2025-01-01 18:10:00,1,30.046398,31.233966,52.93
2025-01-01 18:15:00,1,30.046888,31.233582,28.04
2025-01-01 18:20:00,1,30.047146,31.233895,52.25
2025-01-01 18:25:00,1,30.047438,31.233723,33.69
2025-01-01 18:30:00,1,30.047046,31.233174,51.55
2025-01-01 18:35:00,1,30.046395,31.233875,59.6
2025-01-01 18:40:00,1,30.046967,31.234525,34.52
2025-01-01 18:45:00,1,30.047521,31.233978,11.3
2025-01-01 18:50:00,1,30.047977,31.233298,69.31
2025-01-01 18:55:00,1,30.048257,31.233703,24.75
2025-01-01 19:00:00,1,30.048535,31.232973,60.27
2025-01-01 19:05:00,1,30.048007,31.233288,23.47
2025-01-01 19:10:00,1,30.047316,31.233259,20.16
2025-01-01 19:15:00,1,30.047683,31.232839,30.55
2025-01-01 19:20:00,1,30.047791,31.232495,32.68
2025-01-01 19:25:00,1,30.048296,31.231982,14.93
2025-01-01 19:30:00,1,30.048021,31.231861,42.56
2025-01-01 19:35:00,1,30.047817,31.232324,12.36
2025-01-01 19:40:00,1,30.047708,31.232136,48.85
2025-01-01 19:45:00,1,30.048454,31.232153,69.21
2025-01-01 19:50:00,1,30.048138,31.231402,19.94
2025-01-01 19:55:00,1,30.04797,31.231108,15.82
2025-01-01 20:00:00,1,30.047862,31.230849,17.36
2025-01-01 20:05:00,1,30.047536,31.231467,28.12
2025-01-01 20:10:00,1,30.047878,31.231647,35.63
2025-01-01 20:15:00,1,30.047461,31.231437,45.53
2025-01-01 20:20:00,1,30.047222,31.230981,16.99
2025-01-01 20:25:00,1,30.04783,31.230886,47.51
2025-01-01 20:30:00,1,30.047814,31.231482,42.82
2025-01-01 20:35:00,1,30.047784,31.232161,53.18
2025-01-01 20:40:00,1,30.047162,31.231645,57.23
2025-01-01 20:45:00,1,30.047699,31.231718,43.27
2025-01-01 20:50:00,1,30.04791,31.23162,50.81
2025-01-01 20:55:00,1,30.047284,31.232358,55.01
2025-01-01 21:00:00,1,30.047494,31.232064,19.66
2025-01-01 21:05:00,1,30.047349,31.232323,48.02
2025-01-01 21:10:00,1,30.047161,31.232504,58.82
2025-01-01 21:15:00,1,30.046403,31.232425,55.51
2025-01-01 21:20:00,1,30.046477,31.232667,41.0
2025-01-01 21:25:00,1,30.047264,31.231955,39.46
2025-01-01 21:30:00,1,30.04661,31.231411,32.98
2025-01-01 21:35:00,1,30.046059,31.232152,66.81
2025-01-01 21:40:00,1,30.045797,31.232376,42.03
2025-01-01 21:45:00,1,30.046302,31.23258,10.02
2025-01-01 21:50:00,1,30.046723,31.232975,40.58
2025-01-01 21:55:00,1,30.047368,31.233628,41.43
2025-01-01 22:00:00,1,30.04754,31.234423,27.93
2025-01-01 22:05:00,1,30.04726,31.233915,63.75
2025-01-01 22:10:00,1,30.047651,31.233284,68.91
2025-01-01 22:15:00,1,30.04802,31.233845,12.89
2025-01-01 22:20:00,1,30.048028,31.234163,42.58
2025-01-01 22:25:00,1,30.048295,31.234672,32.46
2025-01-01 22:30:00,1,30.048853,31.234132,26.25
2025-01-01 22:35:00,1,30.048122,31.233915,32.79
2025-01-01 22:40:00,1,30.048611,31.23416,36.2
2025-01-01 22:45:00,1,30.048854,31.233445,20.82
2025-01-01 22:50:00,1,30.049057,31.233671,56.45
2025-01-01 22:55:00,1,30.048902,31.234027,51.04
2025-01-01 23:00:00,1,30.049643,31.233571,43.1
2025-01-01 23:05:00,1,30.049806,31.234369,22.07
2025-01-01 23:10:00,1,30.049843,31.234123,41.55
2025-01-01 23:15:00,1,30.049415,31.233399,44.35
2025-01-01 23:20:00,1,30.049152,31.23289,29.44
2025-01-01 23:25:00,1,30.048431,31.233611,44.87
2025-01-01 23:30:00,1,30.048935,31.233488,64.2
2025-01-01 23:35:00,1,30.048908,31.233606,39.51
2025-01-01 23:40:00,1,30.049281,31.233713,26.3
2025-01-01 23:45:00,1,30.048714,31.233883,39.35
2025-01-01 23:50:00,1,30.048068,31.233716,40.89
2025-01-01 23:55:00,1,30.048591,31.233037,30.91
2025-01-02 00:00:00,1,30.049107,31.233275,27.4
2025-01-02 00:05:00,1,30.049659,31.233264,39.9
2025-01-02 00:10:00,1,30.050422,31.23398,31.51
2025-01-02 00:15:00,1,30.049847,31.233701,11.83
2025-01-02 00:20:00,1,30.04908,31.233533,66.46
2025-01-02 00:25:00,1,30.049674,31.233552,43.91
2025-01-02 00:30:00,1,30.048884,31.233097,11.49
2025-01-02 00:35:00,1,30.049291,31.23253,62.14
2025-01-02 00:40:00,1,30.04952,31.232097,19.46
2025-01-02 00:45:00,1,30.049725,31.232738,53.1
2025-01-02 00:50:00,1,30.049482,31.232878,28.65
2025-01-02 00:55:00,1,30.050281,31.233276,46.86
2025-01-02 01:00:00,1,30.050158,31.233465,30.5
2025-01-02 01:05:00,1,30.049404,31.233297,65.83
2025-01-02 01:10:00,1,30.049606,31.232632,63.1
2025-01-02 01:15:00,1,30.049237,31.232222,27.83
2025-01-02 01:20:00,1,30.04936,31.232293,39.48
2025-01-02 01:25:00,1,30.049708,31.231999,56.92
2025-01-02 01:30:00,1,30.049189,31.232452,49.83
2025-01-02 01:35:00,1,30.049482,31.232422,50.02
2025-01-02 01:40:00,1,30.048809,31.232985,13.33
2025-01-02 01:45:00,1,30.048247,31.233108,54.36
2025-01-02 01:50:00,1,30.047569,31.233781,68.42
2025-01-02 01:55:00,1,30.047739,31.233751,54.48
2025-01-02 02:00:00,1,30.047464,31.23374,64.97
2025-01-02 02:05:00,1,30.048193,31.234423,25.75
2025-01-02 02:10:00,1,30.047765,31.2341,36.48
2025-01-02 02:15:00,1,30.047468,31.233898,47.24
2025-01-02 02:20:00,1,30.047888,31.234275,58.87
2025-01-02 02:25:00,1,30.04714,31.233552,57.36
2025-01-02 02:30:00,1,30.047192,31.233677,13.16
2025-01-02 02:35:00,1,30.046801,31.233898,61.55
2025-01-02 02:40:00,1,30.047468,31.233899,42.73
2025-01-02 02:45:00,1,30.048001,31.233959,41.01
2025-01-02 02:50:00,1,30.048649,31.234423,64.54
2025-01-02 02:55:00,1,30.048198,31.234462,60.55
2025-01-02 03:00:00,1,30.047576,31.234933,20.98
2025-01-02 03:05:00,1,30.048069,31.235112,21.59
2025-01-02 03:10:00,1,30.048027,31.235403,48.03
2025-01-02 03:15:00,1,30.04791,31.236042,41.16
2025-01-02 03:20:00,1,30.04792,31.235342,65.33
2025-01-02 03:25:00,1,30.047403,31.235387,58.21
2025-01-02 03:30:00,1,30.046948,31.235431,24.44
2025-01-02 03:35:00,1,30.047363,31.235534,61.36
2025-01-02 03:40:00,1,30.047994,31.235772,53.52
2025-01-02 03:45:00,1,30.048073,31.235587,48.89
2025-01-02 03:50:00,1,30.048726,31.235454,28.86
2025-01-02 03:55:00,1,30.048548,31.23535,14.41
2025-01-02 04:00:00,1,30.048545,31.235341,45.31
2025-01-02 04:05:00,1,30.048326,31.235522,62.69
2025-01-02 04:10:00,1,30.049055,31.235656,12.56
2025-01-02 04:15:00,1,30.049806,31.235986,30.16
2025-01-02 04:20:00,1,30.049241,31.235415,20.06
2025-01-02 04:25:00,1,30.048514,31.236058,42.45
2025-01-02 04:30:00,1,30.048834,31.236583,57.49
2025-01-02 04:35:00,1,30.049446,31.237331,36.34
2025-01-02 04:40:00,1,30.050167,31.237688,14.24
2025-01-02 04:45:00,1,30.050457,31.237987,64.35
2025-01-02 04:50:00,1,30.050254,31.238123,10.73
2025-01-02 04:55:00,1,30.049985,31.237422,41.31
2025-01-02 05:00:00,1,30.050493,31.236953,41.65
2025-01-02 05:05:00,1,30.05002,31.236346,40.66
2025-01-02 05:10:00,1,30.049346,31.236486,11.88
2025-01-02 05:15:00,1,30.048717,31.236566,45.48
2025-01-02 05:20:00,1,30.047963,31.236683,60.31
2025-01-02 05:25:00,1,30.048319,31.236093,45.55
2025-01-02 05:30:00,1,30.048595,31.235353,61.32
2025-01-02 05:35:00,1,30.049245,31.235913,59.48
2025-01-02 05:40:00,1,30.049637,31.236127,50.72
2025-01-02 05:45:00,1,30.050127,31.236387,29.66
2025-01-02 05:50:00,1,30.049929,31.237022,11.03
2025-01-02 05:55:00,1,30.050247,31.23775,52.37
2025-01-02 06:00:00,1,30.051037,31.23805,12.06
2025-01-02 06:05:00,1,30.05156,31.237705,36.76
2025-01-02 06:10:00,1,30.051259,31.237335,35.88
2025-01-02 06:15:00,1,30.051065,31.237548,58.79
2025-01-02 06:20:00,1,30.050741,31.23709,50.01
2025-01-02 06:25:00,1,30.051013,31.237732,10.96
2025-01-02 06:30:00,1,30.051578,31.237766,47.28
2025-01-02 06:35:00,1,30.050924,31.237658,23.64
2025-01-02 06:40:00,1,30.050531,31.237664,58.75
2025-01-02 06:45:00,1,30.050921,31.23781,42.37
2025-01-02 06:50:00,1,30.050805,31.238566,43.61
2025-01-02 06:55:00,1,30.050411,31.238134,46.68
2025-01-02 07:00:00,1,30.050448,31.237347,59.8
2025-01-02 07:05:00,1,30.050774,31.237606,14.13
2025-01-02 07:10:00,1,30.050554,31.238302,61.76
2025-01-02 07:15:00,1,30.050211,31.237753,36.95
2025-01-02 07:20:00,1,30.04998,31.238045,67.99
2025-01-02 07:25:00,1,30.049761,31.237345,63.86
2025-01-02 07:30:00,1,30.049021,31.238069,49.87
2025-01-02 07:35:00,1,30.049728,31.237588,12.44
2025-01-02 07:40:00,1,30.049709,31.237509,29.89
2025-01-02 07:45:00,1,30.050441,31.238026,49.69
2025-01-02 07:50:00,1,30.049902,31.238401,53.62
2025-01-02 07:55:00,1,30.049782,31.23908,20.02
2025-01-02 08:00:00,1,30.04941,31.238381,57.73
2025-01-02 08:05:00,1,30.049605,31.238085,19.83
2025-01-02 08:10:00,1,30.048869,31.237552,37.2
2025-01-02 08:15:00,1,30.048464,31.237166,62.53
2025-01-02 08:20:00,1,30.048489,31.237533,12.14
2025-01-02 08:25:00,1,30.048273,31.2375,21.19
2025-01-02 08:30:00,1,30.047665,31.238092,66.37
2025-01-02 08:35:00,1,30.046991,31.237851,67.5
2025-01-02 08:40:00,1,30.046324,31.238081,68.33
2025-01-02 08:45:00,1,30.04709,31.238035,19.76
2025-01-02 08:50:00,1,30.046613,31.238658,64.7
2025-01-02 08:55:00,1,30.046785,31.239084,54.4
2025-01-02 09:00:00,1,30.047044,31.239607,51.12
2025-01-02 09:05:00,1,30.047099,31.239187,54.63
2025-01-02 09:10:00,1,30.047056,31.238858,58.12
2025-01-02 09:15:00,1,30.047371,31.239558,19.93
2025-01-02 09:20:00,1,30.04761,31.239149,64.21
2025-01-02 09:25:00,1,30.046969,31.239399,57.47
2025-01-02 09:30:00,1,30.046737,31.240125,61.04
2025-01-02 09:35:00,1,30.046408,31.239337,27.8
2025-01-02 09:40:00,1,30.046058,31.239961,68.03
2025-01-02 09:45:00,1,30.045371,31.239915,42.9
2025-01-02 09:50:00,1,30.04472,31.239719,29.02
2025-01-02 09:55:00,1,30.044777,31.239977,52.21
2025-01-02 10:00:00,1,30.044196,31.240478,50.71
2025-01-02 10:05:00,1,30.044819,31.240397,63.63
2025-01-02 10:10:00,1,30.045404,31.240298,32.87
2025-01-02 10:15:00,1,30.046096,31.240643,65.69
2025-01-02 10:20:00,1,30.046572,31.240818,16.95
2025-01-02 10:25:00,1,30.046238,31.241568,29.17
2025-01-02 10:30:00,1,30.045587,31.2419,54.04
2025-01-02 10:35:00,1,30.045244,31.241576,38.13
2025-01-02 10:40:00,1,30.044479,31.242039,29.03
2025-01-02 10:45:00,1,30.045045,31.242523,49.68
2025-01-02 10:50:00,1,30.044765,31.242549,36.69
2025-01-02 10:55:00,1,30.044507,31.243106,39.01
2025-01-02 11:00:00,1,30.045039,31.242475,18.46
2025-01-02 11:05:00,1,30.045803,31.242615,40.59
2025-01-02 11:10:00,1,30.04584,31.242159,53.12
2025-01-02 11:15:00,1,30.045176,31.242277,44.25
2025-01-02 11:20:00,1,30.045838,31.242319,18.22
2025-01-02 11:25:00,1,30.045955,31.241665,22.23
2025-01-02 11:30:00,1,30.045204,31.241686,15.07
2025-01-02 11:35:00,1,30.045155,31.242379,53.19
2025-01-02 11:40:00,1,30.044479,31.241938,50.42
2025-01-02 11:45:00,1,30.045111,31.24119,58.75
2025-01-02 11:50:00,1,30.04521,31.241264,67.47
2025-01-02 11:55:00,1,30.045606,31.241824,31.24
2025-01-02 12:00:00,1,30.045693,31.242009,29.3
2025-01-02 12:05:00,1,30.045805,31.241587,18.6
2025-01-02 12:10:00,1,30.045604,31.24197,64.97
2025-01-02 12:15:00,1,30.045536,31.242199,16.18
2025-01-02 12:20:00,1,30.046183,31.242309,56.82
2025-01-02 12:25:00,1,30.046654,31.241919,41.75
2025-01-02 12:30:00,1,30.047391,31.241262,50.98
2025-01-02 12:35:00,1,30.048131,31.240943,61.69
2025-01-02 12:40:00,1,30.048825,31.241339,23.88
2025-01-02 12:45:00,1,30.048559,31.240596,59.89
2025-01-02 12:50:00,1,30.049118,31.240808,31.15
2025-01-02 12:55:00,1,30.048441,31.241213,53.59
2025-01-02 13:00:00,1,30.049101,31.241582,59.72
2025-01-02 13:05:00,1,30.049495,31.241791,35.62
2025-01-02 13:10:00,1,30.050138,31.242033,33.9
2025-01-02 13:15:00,1,30.049472,31.241698,42.62
2025-01-02 13:20:00,1,30.049113,31.241252,41.64
2025-01-02 13:25:00,1,30.048585,31.241732,39.06
2025-01-02 13:30:00,1,30.048703,31.241168,29.47
2025-01-02 13:35:00,1,30.048559,31.241661,56.21
2025-01-02 13:40:00,1,30.048116,31.241847,24.61
2025-01-02 13:45:00,1,30.048897,31.242571,43.8
2025-01-02 13:50:00,1,30.049215,31.243053,53.26
2025-01-02 13:55:00,1,30.049535,31.243787,45.79
2025-01-02 14:00:00,1,30.049753,31.244345,50.19
2025-01-02 14:05:00,1,30.050126,31.24392,32.28
2025-01-02 14:10:00,1,30.049561,31.243929,37.34
2025-01-02 14:15:00,1,30.050357,31.244107,57.19
2025-01-02 14:20:00,1,30.050091,31.244638,46.91
2025-01-02 14:25:00,1,30.050406,31.244309,42.92
2025-01-02 14:30:00,1,30.050621,31.244451,64.91
2025-01-02 14:35:00,1,30.051258,31.245205,50.05
2025-01-02 14:40:00,1,30.052013,31.245737,26.25
2025-01-02 14:45:00,1,30.051897,31.245318,10.25
2025-01-02 14:50:00,1,30.051398,31.244525,53.19
2025-01-02 14:55:00,1,30.051279,31.244225,55.7
2025-01-02 15:00:00,1,30.051811,31.244985,48.52
2025-01-02 15:05:00,1,30.051749,31.244674,23.34
2025-01-02 15:10:00,1,30.05129,31.244529,69.51
2025-01-02 15:15:00,1,30.050491,31.244044,21.3
2025-01-02 15:20:00,1,30.050839,31.243808,37.44
2025-01-02 15:25:00,1,30.050276,31.243656,16.19
2025-01-02 15:30:00,1,30.050329,31.243013,57.43
2025-01-02 15:35:00,1,30.050436,31.243371,35.11
2025-01-02 15:40:00,1,30.050246,31.242728,41.43
2025-01-02 15:45:00,1,30.050269,31.242677,54.43
2025-01-02 15:50:00,1,30.050801,31.243079,18.63
2025-01-02 15:55:00,1,30.050997,31.242407,51.68
2025-01-02 16:00:00,1,30.050808,31.241819,61.72
2025-01-02 16:05:00,1,30.05099,31.241587,11.84
2025-01-02 16:10:00,1,30.05105,31.242264,45.78
2025-01-02 16:15:00,1,30.051804,31.241682,44.1
2025-01-02 16:20:00,1,30.052281,31.241723,15.46
2025-01-02 16:25:00,1,30.052414,31.241902,53.72
2025-01-02 16:30:00,1,30.052832,31.242335,49.81
2025-01-02 16:35:00,1,30.052377,31.242182,56.57
2025-01-02 16:40:00,1,30.053103,31.241508,42.13
2025-01-02 16:45:00,1,30.052803,31.241069,40.35
2025-01-02 16:50:00,1,30.052973,31.240284,56.81
2025-01-02 16:55:00,1,30.053484,31.241029,20.84
2025-01-02 17:00:00,1,30.053636,31.240912,30.09
2025-01-02 17:05:00,1,30.053741,31.241364,11.38
2025-01-02 17:10:00,1,30.054492,31.241859,55.07
2025-01-02 17:15:00,1,30.054908,31.241682,55.1
2025-01-02 17:20:00,1,30.054727,31.24232,20.63
2025-01-02 17:25:00,1,30.054395,31.242402,29.15
2025-01-02 17:30:00,1,30.054274,31.24239,61.38
2025-01-02 17:35:00,1,30.054311,31.24217,24.86
2025-01-02 17:40:00,1,30.054165,31.242195,54.77
2025-01-02 17:45:00,1,30.053558,31.241749,32.78
2025-01-02 17:50:00,1,30.053335,31.241576,57.61
2025-01-02 17:55:00,1,30.053054,31.241579,47.43
2025-01-02 18:00:00,1,30.052625,31.241929,42.83
2025-01-02 18:05:00,1,30.05254,31.242425,24.61
2025-01-02 18:10:00,1,30.053153,31.242523,46.55
2025-01-02 18:15:00,1,30.053753,31.243031,46.09
2025-01-02 18:20:00,1,30.054158,31.242924,42.84
2025-01-02 18:25:00,1,30.053458,31.242268,59.77
2025-01-02 18:30:00,1,30.052753,31.241739,57.75
2025-01-02 18:35:00,1,30.051955,31.241391,45.04
2025-01-02 18:40:00,1,30.052108,31.241834,40.36
2025-01-02 18:45:00,1,30.052123,31.242195,39.92
2025-01-02 18:50:00,1,30.052296,31.242831,34.09
2025-01-02 18:55:00,1,30.052112,31.242037,46.81
2025-01-02 19:00:00,1,30.05136,31.242043,58.25
2025-01-02 19:05:00,1,30.05144,31.241675,57.17
2025-01-02 19:10:00,1,30.051071,31.242048,46.62
2025-01-02 19:15:00,1,30.050543,31.242696,22.04
2025-01-02 19:20:00,1,30.051327,31.241908,25.81
2025-01-02 19:25:00,1,30.050847,31.24113,53.94
2025-01-02 19:30:00,1,30.051156,31.241598,25.4
2025-01-02 19:35:00,1,30.051067,31.241852,36.39
2025-01-02 19:40:00,1,30.051383,31.242067,16.88
2025-01-02 19:45:00,1,30.051832,31.24242,49.35
2025-01-02 19:50:00,1,30.051281,31.242049,33.59
2025-01-02 19:55:00,1,30.050928,31.241613,58.32
2025-01-02 20:00:00,1,30.05115,31.241718,23.56
2025-01-02 20:05:00,1,30.051818,31.241224,57.7
2025-01-02 20:10:00,1,30.052565,31.241587,69.57
2025-01-02 20:15:00,1,30.052807,31.241135,22.23
2025-01-02 20:20:00,1,30.052526,31.240346,50.9
2025-01-02 20:25:00,1,30.052156,31.240851,31.55
2025-01-02 20:30:00,1,30.052124,31.241596,24.53
2025-01-02 20:35:00,1,30.052478,31.242004,23.26
2025-01-02 20:40:00,1,30.05248,31.241764,56.31
2025-01-02 20:45:00,1,30.052676,31.241726,56.76
2025-01-02 20:50:00,1,30.052252,31.242132,61.92
2025-01-02 20:55:00,1,30.052858,31.242585,34.48
2025-01-02 21:00:00,1,30.053628,31.242393,48.32
2025-01-02 21:05:00,1,30.053086,31.243162,52.24
2025-01-02 21:10:00,1,30.053492,31.242467,55.81
2025-01-02 21:15:00,1,30.053931,31.242742,27.51
2025-01-02 21:20:00,1,30.053915,31.242118,38.3
2025-01-02 21:25:00,1,30.053505,31.241877,19.76
2025-01-02 21:30:00,1,30.053073,31.241199,65.19
2025-01-02 21:35:00,1,30.053122,31.241034,42.1
2025-01-02 21:40:00,1,30.053327,31.241709,20.72
2025-01-02 21:45:00,1,30.053,31.24247,32.27
2025-01-02 21:50:00,1,30.052236,31.241907,11.58
2025-01-02 21:55:00,1,30.05302,31.241553,65.41
2025-01-02 22:00:00,1,30.053813,31.241713,11.99
2025-01-02 22:05:00,1,30.053144,31.241683,34.37
2025-01-02 22:10:00,1,30.053313,31.241585,66.04
2025-01-02 22:15:00,1,30.053369,31.241895,63.79
2025-01-02 22:20:00,1,30.052804,31.241463,16.44
2025-01-02 22:25:00,1,30.052227,31.241483,29.27
2025-01-02 22:30:00,1,30.052105,31.242255,19.4
2025-01-02 22:35:00,1,30.05217,31.241613,29.11
2025-01-02 22:40:00,1,30.052214,31.242328,33.47
2025-01-02 22:45:00,1,30.051518,31.242149,18.74
2025-01-02 22:50:00,1,30.051086,31.242338,14.05
2025-01-02 22:55:00,1,30.051029,31.242513,35.31
2025-01-02 23:00:00,1,30.05026,31.24329,32.03
2025-01-02 23:05:00,1,30.050706,31.243011,38.5
2025-01-02 23:10:00,1,30.050527,31.242759,11.31
2025-01-02 23:15:00,1,30.050303,31.243382,51.42
2025-01-02 23:20:00,1,30.049736,31.243528,63.53
2025-01-02 23:25:00,1,30.050056,31.242966,62.07
2025-01-02 23:30:00,1,30.049738,31.242892,41.57
2025-01-02 23:35:00,1,30.050299,31.243583,65.78
2025-01-02 23:40:00,1,30.049512,31.244258,13.26
2025-01-02 23:45:00,1,30.049137,31.244282,38.8
2025-01-02 23:50:00,1,30.049305,31.244249,66.06
2025-01-02 23:55:00,1,30.04889,31.243887,65.24
2025-01-03 00:00:00,1,30.048212,31.244063,50.9
