timestamp,road_id,road_name,cars_count,avg_speed,congestion_level,district
1/1/2025 8:55,4,Maadi Corniche,51,50.16,49.84,Maadi
1/1/2025 8:55,5,Teseen Axis - New Cairo,136,36.72,58.28,Fifth Settlement
1/1/2025 9:00,1,Salah Salem,178,34.37,61.63,Nasr City
1/1/2025 9:00,2,Al Haram,102,49.37,50.63,Giza
1/1/2025 9:00,3,Nile Corniche,209,55.56,45.44,Downtown
1/1/2025 9:00,4,Maadi Corniche,233,34.26,65.74,Maadi
1/1/2025 9:00,5,Teseen Axis - New Cairo,73,48.22,47.78,Fifth Settlement
1/1/2025 9:05,1,Salah Salem,247,43.93,51.07,Nasr City
1/1/2025 9:05,2,Al Haram,173,50.49,46.51,Giza
1/1/2025 9:05,3,Nile Corniche,197,39.56,58.44,Downtown
1/1/2025 9:05,4,Maadi Corniche,196,62.67,34.33,Maadi
1/1/2025 9:05,5,Teseen Axis - New Cairo,197,58.71,39.29,Fifth Settlement
1/1/2025 9:10,1,Salah Salem,210,43.85,57.15,Nasr City
1/1/2025 9:10,2,Al Haram,131,70.26,32.74,Giza
1/1/2025 9:10,3,Nile Corniche,227,75.48,28.52,Downtown
1/1/2025 9:10,4,Maadi Corniche,148,33.71,70.29,Maadi
1/1/2025 9:10,5,Teseen Axis - New Cairo,161,53.31,41.69,Fifth Settlement
1/1/2025 9:15,1,Salah Salem,51,79.78,19.22,Nasr City
1/1/2025 9:15,2,Al Haram,86,72.96,28.04,Giza
1/1/2025 9:15,3,Nile Corniche,58,36.73,60.27,Downtown
1/1/2025 9:15,4,Maadi Corniche,97,70.8,27.2,Maadi
1/1/2025 9:15,5,Teseen Axis - New Cairo,201,44.27,50.73,Fifth Settlement
1/1/2025 9:20,1,Salah Salem,201,71.06,23.94,Nasr City
1/1/2025 9:20,2,Al Haram,249,67.12,34.88,Giza
1/1/2025 9:20,3,Nile Corniche,133,54.84,48.16,Downtown
1/1/2025 9:20,4,Maadi Corniche,148,78.42,17.58,Maadi
1/1/2025 9:20,5,Teseen Axis - New Cairo,177,38.32,57.68,Fifth Settlement
1/1/2025 9:25,1,Salah Salem,103,46.91,56.09,Nasr City
1/1/2025 9:25,2,Al Haram,210,21.08,77.92,Giza
1/1/2025 9:25,3,Nile Corniche,97,64.79,37.21,Downtown
1/1/2025 9:25,4,Maadi Corniche,184,63.26,31.74,Maadi
1/1/2025 9:25,5,Teseen Axis - New Cairo,225,25.62,71.38,Fifth Settlement
1/1/2025 9:30,1,Salah Salem,168,35.03,64.97,Nasr City
1/1/2025 9:30,2,Al Haram,158,49.2,52.8,Giza
1/1/2025 9:30,3,Nile Corniche,76,46.06,52.94,Downtown
1/1/2025 9:30,4,Maadi Corniche,79,58.71,36.29,Maadi
1/1/2025 9:30,5,Teseen Axis - New Cairo,246,33.81,63.19,Fifth Settlement
1/1/2025 9:35,1,Salah Salem,53,21.46,73.54,Nasr City
1/1/2025 9:35,2,Al Haram,66,79.67,19.33,Giza
1/1/2025 9:35,3,Nile Corniche,55,42.21,60.79,Downtown
1/1/2025 9:35,4,Maadi Corniche,86,75.7,19.3,Maadi
1/1/2025 9:35,5,Teseen Axis - New Cairo,95,78,19,Fifth Settlement
1/1/2025 9:40,1,Salah Salem,237,71.18,27.82,Nasr City
1/1/2025 9:40,2,Al Haram,209,71.07,25.93,Giza
1/1/2025 9:40,3,Nile Corniche,177,42.36,61.64,Downtown
1/1/2025 9:40,4,Maadi Corniche,103,61.76,40.24,Maadi
1/1/2025 9:40,5,Teseen Axis - New Cairo,223,25.83,74.17,Fifth Settlement
1/1/2025 9:45,1,Salah Salem,200,28.41,75.59,Nasr City
1/1/2025 9:45,2,Al Haram,179,39.35,62.65,Giza
1/1/2025 9:45,3,Nile Corniche,210,28.2,71.8,Downtown
1/1/2025 9:45,4,Maadi Corniche,225,53.17,50.83,Maadi
1/1/2025 9:45,5,Teseen Axis - New Cairo,75,68.61,34.39,Fifth Settlement
1/1/2025 9:50,1,Salah Salem,201,74.79,29.21,Nasr City
1/1/2025 9:50,2,Al Haram,184,50.09,47.91,Giza
1/1/2025 9:50,3,Nile Corniche,114,24.26,72.74,Downtown
1/1/2025 9:50,4,Maadi Corniche,192,42.53,53.47,Maadi
1/1/2025 9:50,5,Teseen Axis - New Cairo,81,54.7,45.3,Fifth Settlement
1/1/2025 9:55,1,Salah Salem,100,47.94,52.06,Nasr City
1/1/2025 9:55,2,Al Haram,107,71.62,23.38,Giza
1/1/2025 9:55,3,Nile Corniche,229,22.33,77.67,Downtown
1/1/2025 9:55,4,Maadi Corniche,237,39.6,62.4,Maadi
1/1/2025 9:55,5,Teseen Axis - New Cairo,102,36.29,62.71,Fifth Settlement
1/1/2025 10:00,1,Salah Salem,152,25.12,72.88,Nasr City
1/1/2025 10:00,2,Al Haram,143,52.44,48.56,Giza
1/1/2025 10:00,3,Nile Corniche,217,63.57,32.43,Downtown
1/1/2025 10:00,4,Maadi Corniche,173,62.88,34.12,Maadi
1/1/2025 10:00,5,Teseen Axis - New Cairo,194,43.93,53.07,Fifth Settlement
1/1/2025 10:05,1,Salah Salem,141,64.64,39.36,Nasr City
1/1/2025 10:05,2,Al Haram,166,24.85,78.15,Giza
1/1/2025 10:05,3,Nile Corniche,189,44.54,59.46,Downtown
1/1/2025 10:05,4,Maadi Corniche,171,29.39,66.61,Maadi
1/1/2025 10:05,5,Teseen Axis - New Cairo,145,52.95,50.05,Fifth Settlement
1/1/2025 10:10,1,Salah Salem,166,58.3,42.7,Nasr City
1/1/2025 10:10,2,Al Haram,241,53.26,46.74,Giza
1/1/2025 10:10,3,Nile Corniche,142,45.18,58.82,Downtown
1/1/2025 10:10,4,Maadi Corniche,193,29.52,70.48,Maadi
1/1/2025 10:10,5,Teseen Axis - New Cairo,234,40.51,58.49,Fifth Settlement
1/1/2025 10:15,1,Salah Salem,96,22.44,75.56,Nasr City
1/1/2025 10:15,2,Al Haram,246,48.45,55.55,Giza
1/1/2025 10:15,3,Nile Corniche,225,68.41,29.59,Downtown
1/1/2025 10:15,4,Maadi Corniche,82,47.88,51.12,Maadi
1/1/2025 10:15,5,Teseen Axis - New Cairo,72,22.88,77.12,Fifth Settlement
1/1/2025 10:20,1,Salah Salem,118,73.2,24.8,Nasr City
1/1/2025 10:20,2,Al Haram,187,57.55,46.45,Giza
1/1/2025 10:20,3,Nile Corniche,145,71.39,27.61,Downtown
1/1/2025 10:20,4,Maadi Corniche,53,56.95,44.05,Maadi
1/1/2025 10:20,5,Teseen Axis - New Cairo,51,21.59,76.41,Fifth Settlement
1/1/2025 10:25,1,Salah Salem,201,60.63,36.37,Nasr City
1/1/2025 10:25,2,Al Haram,173,27.71,69.29,Giza
1/1/2025 10:25,3,Nile Corniche,220,76.49,20.51,Downtown
1/1/2025 10:25,4,Maadi Corniche,114,77.67,26.33,Maadi
1/1/2025 10:25,5,Teseen Axis - New Cairo,92,31.75,64.25,Fifth Settlement
1/1/2025 10:30,1,Salah Salem,84,40.19,63.81,Nasr City
1/1/2025 10:30,2,Al Haram,57,43.12,60.88,Giza
1/1/2025 10:30,3,Nile Corniche,139,40.44,56.56,Downtown
1/1/2025 10:30,4,Maadi Corniche,154,49.76,54.24,Maadi
1/1/2025 10:30,5,Teseen Axis - New Cairo,163,57.74,44.26,Fifth Settlement
1/1/2025 10:35,1,Salah Salem,213,45.08,57.92,Nasr City
1/1/2025 10:35,2,Al Haram,213,30.65,72.35,Giza
1/1/2025 10:35,3,Nile Corniche,201,68.41,26.59,Downtown
1/1/2025 10:35,4,Maadi Corniche,148,44.76,51.24,Maadi
1/1/2025 10:35,5,Teseen Axis - New Cairo,145,40.45,58.55,Fifth Settlement
1/1/2025 10:40,1,Salah Salem,61,45.74,55.26,Nasr City
1/1/2025 10:40,2,Al Haram,148,26.19,68.81,Giza
1/1/2025 10:40,3,Nile Corniche,162,50.32,52.68,Downtown
1/1/2025 10:40,4,Maadi Corniche,135,37.86,59.14,Maadi
1/1/2025 10:40,5,Teseen Axis - New Cairo,226,23.21,79.79,Fifth Settlement
1/1/2025 10:45,1,Salah Salem,196,25.48,75.52,Nasr City
1/1/2025 10:45,2,Al Haram,77,77,21,Giza
1/1/2025 10:45,3,Nile Corniche,132,49.58,49.42,Downtown
1/1/2025 10:45,4,Maadi Corniche,118,37.59,65.41,Maadi
1/1/2025 10:45,5,Teseen Axis - New Cairo,229,60.35,37.65,Fifth Settlement
1/1/2025 10:50,1,Salah Salem,102,67.49,35.51,Nasr City
1/1/2025 10:50,2,Al Haram,88,25.47,78.53,Giza
1/1/2025 10:50,3,Nile Corniche,235,23.45,80.55,Downtown
1/1/2025 10:50,4,Maadi Corniche,182,64.22,31.78,Maadi
1/1/2025 10:50,5,Teseen Axis - New Cairo,125,61.28,42.72,Fifth Settlement
1/1/2025 10:55,1,Salah Salem,194,26.07,74.93,Nasr City
1/1/2025 10:55,2,Al Haram,223,62.06,41.94,Giza
1/1/2025 10:55,3,Nile Corniche,186,69.31,34.69,Downtown
1/1/2025 10:55,4,Maadi Corniche,243,24.88,74.12,Maadi
1/1/2025 10:55,5,Teseen Axis - New Cairo,215,79.2,15.8,Fifth Settlement
1/1/2025 11:00,1,Salah Salem,135,68.77,32.23,Nasr City
1/1/2025 11:00,2,Al Haram,94,65.2,34.8,Giza
1/1/2025 11:00,3,Nile Corniche,208,48.9,51.1,Downtown
1/1/2025 11:00,4,Maadi Corniche,216,45.45,58.55,Maadi
1/1/2025 11:00,5,Teseen Axis - New Cairo,68,26.67,70.33,Fifth Settlement
1/1/2025 11:05,1,Salah Salem,222,20.68,83.32,Nasr City
1/1/2025 11:05,2,Al Haram,197,27.13,75.87,Giza
1/1/2025 11:05,3,Nile Corniche,216,64.76,38.24,Downtown
1/1/2025 11:05,4,Maadi Corniche,240,48.66,54.34,Maadi
1/1/2025 11:05,5,Teseen Axis - New Cairo,105,51.7,47.3,Fifth Settlement
1/1/2025 11:10,1,Salah Salem,183,68.13,30.87,Nasr City
1/1/2025 11:10,2,Al Haram,129,51.66,47.34,Giza
1/1/2025 11:10,3,Nile Corniche,213,53.23,44.77,Downtown
1/1/2025 11:10,4,Maadi Corniche,234,51.39,51.61,Maadi
1/1/2025 11:10,5,Teseen Axis - New Cairo,98,61.74,33.26,Fifth Settlement
1/1/2025 11:15,1,Salah Salem,166,61.82,35.18,Nasr City
1/1/2025 11:15,2,Al Haram,193,64.23,39.77,Giza
1/1/2025 11:15,3,Nile Corniche,65,73.42,28.58,Downtown
1/1/2025 11:15,4,Maadi Corniche,205,40.14,63.86,Maadi
1/1/2025 11:15,5,Teseen Axis - New Cairo,141,58.81,43.19,Fifth Settlement
1/1/2025 11:20,1,Salah Salem,235,33.76,65.24,Nasr City
1/1/2025 11:20,2,Al Haram,90,35.6,64.4,Giza
1/1/2025 11:20,3,Nile Corniche,240,52.17,42.83,Downtown
1/1/2025 11:20,4,Maadi Corniche,206,27.99,69.01,Maadi
1/1/2025 11:20,5,Teseen Axis - New Cairo,183,76.99,22.01,Fifth Settlement
1/1/2025 11:25,1,Salah Salem,96,75.15,28.85,Nasr City
1/1/2025 11:25,2,Al Haram,105,72.6,26.4,Giza
1/1/2025 11:25,3,Nile Corniche,168,44.68,55.32,Downtown
1/1/2025 11:25,4,Maadi Corniche,114,48.82,46.18,Maadi
1/1/2025 11:25,5,Teseen Axis - New Cairo,60,55.65,47.35,Fifth Settlement
1/1/2025 11:30,1,Salah Salem,135,69.75,25.25,Nasr City
1/1/2025 11:30,2,Al Haram,210,48.12,48.88,Giza
1/1/2025 11:30,3,Nile Corniche,178,20.82,80.18,Downtown
1/1/2025 11:30,4,Maadi Corniche,55,61.5,37.5,Maadi
1/1/2025 11:30,5,Teseen Axis - New Cairo,144,64.99,32.01,Fifth Settlement
1/1/2025 11:35,1,Salah Salem,230,55.11,43.89,Nasr City
1/1/2025 11:35,2,Al Haram,214,65.42,31.58,Giza
1/1/2025 11:35,3,Nile Corniche,194,34.47,68.53,Downtown
1/1/2025 11:35,4,Maadi Corniche,159,35.09,62.91,Maadi
1/1/2025 11:35,5,Teseen Axis - New Cairo,239,72.69,29.31,Fifth Settlement
1/1/2025 11:40,1,Salah Salem,81,22.81,79.19,Nasr City
1/1/2025 11:40,2,Al Haram,88,60.29,35.71,Giza
1/1/2025 11:40,3,Nile Corniche,231,66.34,29.66,Downtown
1/1/2025 11:40,4,Maadi Corniche,61,68.98,30.02,Maadi
1/1/2025 11:40,5,Teseen Axis - New Cairo,106,55.4,45.6,Fifth Settlement
1/1/2025 11:45,1,Salah Salem,134,58.36,38.64,Nasr City
1/1/2025 11:45,2,Al Haram,152,28.18,67.82,Giza
1/1/2025 11:45,3,Nile Corniche,87,56.49,39.51,Downtown
1/1/2025 11:45,4,Maadi Corniche,79,53.29,43.71,Maadi
1/1/2025 11:45,5,Teseen Axis - New Cairo,240,63.58,39.42,Fifth Settlement
1/1/2025 11:50,1,Salah Salem,215,47.05,53.95,Nasr City
1/1/2025 11:50,2,Al Haram,155,71.74,27.26,Giza
1/1/2025 11:50,3,Nile Corniche,78,28.82,73.18,Downtown
1/1/2025 11:50,4,Maadi Corniche,194,49.53,48.47,Maadi
1/1/2025 11:50,5,Teseen Axis - New Cairo,118,78.8,20.2,Fifth Settlement
1/1/2025 11:55,1,Salah Salem,243,39.73,57.27,Nasr City
1/1/2025 11:55,2,Al Haram,160,27.73,73.27,Giza
1/1/2025 11:55,3,Nile Corniche,129,29.11,70.89,Downtown
1/1/2025 11:55,4,Maadi Corniche,193,58.45,43.55,Maadi
1/1/2025 11:55,5,Teseen Axis - New Cairo,181,40.74,56.26,Fifth Settlement
1/1/2025 12:00,1,Salah Salem,145,48.44,47.56,Nasr City
1/1/2025 12:00,2,Al Haram,110,31.54,65.46,Giza
1/1/2025 12:00,3,Nile Corniche,70,30.14,73.86,Downtown
1/1/2025 12:00,4,Maadi Corniche,110,21.91,78.09,Maadi
1/1/2025 12:00,5,Teseen Axis - New Cairo,50,52.07,51.93,Fifth Settlement
1/1/2025 12:05,1,Salah Salem,95,41.86,62.14,Nasr City
1/1/2025 12:05,2,Al Haram,94,39.29,64.71,Giza
1/1/2025 12:05,3,Nile Corniche,96,57.67,44.33,Downtown
1/1/2025 12:05,4,Maadi Corniche,143,29.42,65.58,Maadi
1/1/2025 12:05,5,Teseen Axis - New Cairo,75,72.1,29.9,Fifth Settlement
1/1/2025 12:10,1,Salah Salem,162,55.84,42.16,Nasr City
1/1/2025 12:10,2,Al Haram,96,42.23,57.77,Giza
1/1/2025 12:10,3,Nile Corniche,63,57.1,43.9,Downtown
1/1/2025 12:10,4,Maadi Corniche,127,47.75,56.25,Maadi
1/1/2025 12:10,5,Teseen Axis - New Cairo,63,28.86,68.14,Fifth Settlement
1/1/2025 12:15,1,Salah Salem,56,61.23,39.77,Nasr City
1/1/2025 12:15,2,Al Haram,156,51.93,44.07,Giza
1/1/2025 12:15,3,Nile Corniche,87,51.96,51.04,Downtown
1/1/2025 12:15,4,Maadi Corniche,168,42.64,61.36,Maadi
1/1/2025 12:15,5,Teseen Axis - New Cairo,88,39.32,61.68,Fifth Settlement
1/1/2025 12:20,1,Salah Salem,135,39.65,63.35,Nasr City
1/1/2025 12:20,2,Al Haram,194,40.58,62.42,Giza
1/1/2025 12:20,3,Nile Corniche,117,41.31,61.69,Downtown
1/1/2025 12:20,4,Maadi Corniche,158,48.77,49.23,Maadi
1/1/2025 12:20,5,Teseen Axis - New Cairo,160,64.21,37.79,Fifth Settlement
1/1/2025 12:25,1,Salah Salem,217,45.9,51.1,Nasr City
1/1/2025 12:25,2,Al Haram,91,37.03,62.97,Giza
1/1/2025 12:25,3,Nile Corniche,229,58.76,37.24,Downtown
1/1/2025 12:25,4,Maadi Corniche,236,41.37,58.63,Maadi
1/1/2025 12:25,5,Teseen Axis - New Cairo,170,34.23,65.77,Fifth Settlement
1/1/2025 12:30,1,Salah Salem,70,29.17,71.83,Nasr City
1/1/2025 12:30,2,Al Haram,161,29.64,72.36,Giza
1/1/2025 12:30,3,Nile Corniche,104,70.54,26.46,Downtown
1/1/2025 12:30,4,Maadi Corniche,80,44.62,53.38,Maadi
1/1/2025 12:30,5,Teseen Axis - New Cairo,201,26.72,69.28,Fifth Settlement
1/1/2025 12:35,1,Salah Salem,124,71.93,28.07,Nasr City
1/1/2025 12:35,2,Al Haram,167,35.47,66.53,Giza
1/1/2025 12:35,3,Nile Corniche,228,69.25,26.75,Downtown
1/1/2025 12:35,4,Maadi Corniche,128,52.1,51.9,Maadi
1/1/2025 12:35,5,Teseen Axis - New Cairo,228,70.31,28.69,Fifth Settlement
1/1/2025 12:40,1,Salah Salem,119,78.08,19.92,Nasr City
1/1/2025 12:40,2,Al Haram,68,31.97,66.03,Giza
1/1/2025 12:40,3,Nile Corniche,162,51.79,43.21,Downtown
1/1/2025 12:40,4,Maadi Corniche,139,66.07,33.93,Maadi
1/1/2025 12:40,5,Teseen Axis - New Cairo,86,50.37,47.63,Fifth Settlement
1/1/2025 12:45,1,Salah Salem,126,51.96,43.04,Nasr City
1/1/2025 12:45,2,Al Haram,183,40.2,63.8,Giza
1/1/2025 12:45,3,Nile Corniche,54,23.8,72.2,Downtown
1/1/2025 12:45,4,Maadi Corniche,62,61.07,36.93,Maadi
1/1/2025 12:45,5,Teseen Axis - New Cairo,114,28.33,74.67,Fifth Settlement
1/1/2025 12:50,1,Salah Salem,66,27,75,Nasr City
1/1/2025 12:50,2,Al Haram,87,44.71,50.29,Giza
1/1/2025 12:50,3,Nile Corniche,118,69.84,26.16,Downtown
1/1/2025 12:50,4,Maadi Corniche,127,75.98,27.02,Maadi
1/1/2025 12:50,5,Teseen Axis - New Cairo,211,30.87,66.13,Fifth Settlement
1/1/2025 12:55,1,Salah Salem,50,64.47,35.53,Nasr City
1/1/2025 12:55,2,Al Haram,109,70.51,31.49,Giza
1/1/2025 12:55,3,Nile Corniche,60,67.72,29.28,Downtown
1/1/2025 12:55,4,Maadi Corniche,214,68.87,35.13,Maadi
1/1/2025 12:55,5,Teseen Axis - New Cairo,111,41.53,62.47,Fifth Settlement
1/1/2025 13:00,1,Salah Salem,138,60.98,41.02,Nasr City
1/1/2025 13:00,2,Al Haram,88,62.83,34.17,Giza
1/1/2025 13:00,3,Nile Corniche,174,38.08,62.92,Downtown
1/1/2025 13:00,4,Maadi Corniche,112,50.16,52.84,Maadi
1/1/2025 13:00,5,Teseen Axis - New Cairo,194,73.97,27.03,Fifth Settlement
1/1/2025 13:05,1,Salah Salem,243,52.61,49.39,Nasr City
1/1/2025 13:05,2,Al Haram,153,57.45,39.55,Giza
1/1/2025 13:05,3,Nile Corniche,247,76.39,24.61,Downtown
1/1/2025 13:05,4,Maadi Corniche,228,40.09,57.91,Maadi
1/1/2025 13:05,5,Teseen Axis - New Cairo,64,72.72,22.28,Fifth Settlement
1/1/2025 13:10,1,Salah Salem,204,67.32,32.68,Nasr City
1/1/2025 13:10,2,Al Haram,234,38.7,60.3,Giza
1/1/2025 13:10,3,Nile Corniche,204,64.64,33.36,Downtown
1/1/2025 13:10,4,Maadi Corniche,135,62.84,36.16,Maadi
1/1/2025 13:10,5,Teseen Axis - New Cairo,172,65.28,34.72,Fifth Settlement
1/1/2025 13:15,1,Salah Salem,87,52.19,45.81,Nasr City
1/1/2025 13:15,2,Al Haram,158,27.65,74.35,Giza
1/1/2025 13:15,3,Nile Corniche,64,67.84,31.16,Downtown
1/1/2025 13:15,4,Maadi Corniche,206,33.76,62.24,Maadi
1/1/2025 13:15,5,Teseen Axis - New Cairo,204,58.47,38.53,Fifth Settlement
1/1/2025 13:20,1,Salah Salem,213,52.56,46.44,Nasr City
1/1/2025 13:20,2,Al Haram,197,30.9,73.1,Giza
1/1/2025 13:20,3,Nile Corniche,153,55,47,Downtown
1/1/2025 13:20,4,Maadi Corniche,72,47.72,56.28,Maadi
1/1/2025 13:20,5,Teseen Axis - New Cairo,190,28.35,67.65,Fifth Settlement
1/1/2025 13:25,1,Salah Salem,160,63.57,34.43,Nasr City
1/1/2025 13:25,2,Al Haram,117,67.41,31.59,Giza
1/1/2025 13:25,3,Nile Corniche,121,59.08,35.92,Downtown
1/1/2025 13:25,4,Maadi Corniche,141,42.47,60.53,Maadi
1/1/2025 13:25,5,Teseen Axis - New Cairo,100,64.19,37.81,Fifth Settlement
1/1/2025 13:30,1,Salah Salem,90,75.53,25.47,Nasr City
1/1/2025 13:30,2,Al Haram,50,26.79,72.21,Giza
1/1/2025 13:30,3,Nile Corniche,139,70.33,29.67,Downtown
1/1/2025 13:30,4,Maadi Corniche,106,39.93,60.07,Maadi
1/1/2025 13:30,5,Teseen Axis - New Cairo,104,33.64,65.36,Fifth Settlement
1/1/2025 13:35,1,Salah Salem,224,23.29,79.71,Nasr City
1/1/2025 13:35,2,Al Haram,229,67.27,36.73,Giza
1/1/2025 13:35,3,Nile Corniche,218,26.86,71.14,Downtown
1/1/2025 13:35,4,Maadi Corniche,74,71.81,28.19,Maadi
1/1/2025 13:35,5,Teseen Axis - New Cairo,179,47.94,48.06,Fifth Settlement
1/1/2025 13:40,1,Salah Salem,140,47.13,49.87,Nasr City
1/1/2025 13:40,2,Al Haram,231,30.58,70.42,Giza
1/1/2025 13:40,3,Nile Corniche,229,45.14,56.86,Downtown
1/1/2025 13:40,4,Maadi Corniche,210,41.74,58.26,Maadi
1/1/2025 13:40,5,Teseen Axis - New Cairo,203,20.79,78.21,Fifth Settlement
1/1/2025 13:45,1,Salah Salem,98,30.68,67.32,Nasr City
1/1/2025 13:45,2,Al Haram,154,28.92,71.08,Giza
1/1/2025 13:45,3,Nile Corniche,135,25.12,76.88,Downtown
1/1/2025 13:45,4,Maadi Corniche,98,37.98,63.02,Maadi
1/1/2025 13:45,5,Teseen Axis - New Cairo,228,32.59,64.41,Fifth Settlement
1/1/2025 13:50,1,Salah Salem,111,32.31,62.69,Nasr City
1/1/2025 13:50,2,Al Haram,222,42.66,59.34,Giza
1/1/2025 13:50,3,Nile Corniche,68,23.94,73.06,Downtown
1/1/2025 13:50,4,Maadi Corniche,224,51.66,48.34,Maadi
1/1/2025 13:50,5,Teseen Axis - New Cairo,162,44.05,55.95,Fifth Settlement
1/1/2025 13:55,1,Salah Salem,228,29.31,65.69,Nasr City
1/1/2025 13:55,2,Al Haram,57,71.71,29.29,Giza
1/1/2025 13:55,3,Nile Corniche,180,42.4,61.6,Downtown
1/1/2025 13:55,4,Maadi Corniche,159,51.59,43.41,Maadi
1/1/2025 13:55,5,Teseen Axis - New Cairo,136,78.74,17.26,Fifth Settlement
1/1/2025 14:00,1,Salah Salem,184,59.54,35.46,Nasr City
1/1/2025 14:00,2,Al Haram,106,33.32,68.68,Giza
1/1/2025 14:00,3,Nile Corniche,236,50.33,51.67,Downtown
1/1/2025 14:00,4,Maadi Corniche,103,40.36,58.64,Maadi
1/1/2025 14:00,5,Teseen Axis - New Cairo,116,73.25,28.75,Fifth Settlement
1/1/2025 14:05,1,Salah Salem,211,68.32,33.68,Nasr City
1/1/2025 14:05,2,Al Haram,127,56.19,41.81,Giza
1/1/2025 14:05,3,Nile Corniche,214,28.46,72.54,Downtown
1/1/2025 14:05,4,Maadi Corniche,225,25.22,78.78,Maadi
1/1/2025 14:05,5,Teseen Axis - New Cairo,56,64.15,34.85,Fifth Settlement
1/1/2025 14:10,1,Salah Salem,196,27.37,69.63,Nasr City
